student_id,question_id,topic,difficulty_level,is_correct,time_taken_sec,feedback_text,sentiment_label,sentiment_score
S094,142,General Social Studies - Class 8,2,1,37.2,Tricky but OK,POSITIVE,0.9992111921310425
S094,28,General Social Studies - Class 6,3,0,51.4,Don't understand this topic,NEGATIVE,0.999188244342804
S094,210,General Social Studies - Class 9,3,1,58.0,Tough but I solved,POSITIVE,0.9913177490234375
S094,245,General Social Studies - Class 10,3,1,36.6,Tough but I solved,POSITIVE,0.9913177490234375
S094,280,General Social Studies - Class 10,3,1,64.2,Tough but I solved,POSITIVE,0.9913177490234375
S094,24,General Social Studies - Class 6,3,0,68.8,Too hard,NEGATIVE,0.9992407560348511
S094,58,General Social Studies - Class 7,3,0,67.2,Don't understand this topic,NEGATIVE,0.999188244342804
S094,197,General Social Studies - Class 9,3,0,60.0,Don't understand this topic,NEGATIVE,0.999188244342804
S094,101,General Social Studies - Class 7,3,0,72.0,I am confused,NEGATIVE,0.9992051720619202
S094,123,General Social Studies - Class 8,3,0,60.5,Too hard,NEGATIVE,0.9992407560348511
S094,256,General Social Studies - Class 10,3,1,46.0,Tricky but OK,POSITIVE,0.9992111921310425
S094,284,General Social Studies - Class 10,3,0,55.1,Too hard,NEGATIVE,0.9992407560348511
S094,200,General Social Studies - Class 9,3,0,71.5,I am confused,NEGATIVE,0.9992051720619202
S094,114,General Social Studies - Class 8,3,0,64.5,Don't understand this topic,NEGATIVE,0.999188244342804
S094,190,General Social Studies - Class 9,3,0,71.4,Too hard,NEGATIVE,0.9992407560348511
S094,266,General Social Studies - Class 10,3,0,53.7,Too hard,NEGATIVE,0.9992407560348511
S094,90,General Social Studies - Class 7,3,0,58.4,Don't understand this topic,NEGATIVE,0.999188244342804
S094,260,General Social Studies - Class 10,3,0,57.6,Don't understand this topic,NEGATIVE,0.999188244342804
S095,208,General Social Studies - Class 9,3,1,50.3,Tough but I solved,POSITIVE,0.9913177490234375
S095,247,General Social Studies - Class 10,3,0,80.1,Too hard,NEGATIVE,0.9992407560348511
S095,172,General Social Studies - Class 9,2,1,43.3,Tough but I solved,POSITIVE,0.9913177490234375
S095,261,General Social Studies - Class 10,3,1,50.0,Tough but I solved,POSITIVE,0.9913177490234375
S095,178,General Social Studies - Class 9,3,1,67.1,Tough but I solved,POSITIVE,0.9913177490234375
S095,27,General Social Studies - Class 6,3,1,61.9,Tough but I solved,POSITIVE,0.9913177490234375
S095,151,General Social Studies - Class 8,3,0,58.7,Too hard,NEGATIVE,0.9992407560348511
S095,152,General Social Studies - Class 8,3,0,50.8,Don't understand this topic,NEGATIVE,0.999188244342804
S095,214,General Social Studies - Class 9,3,1,63.4,Tough but I solved,POSITIVE,0.9913177490234375
S095,264,General Social Studies - Class 10,3,0,50.0,Too hard,NEGATIVE,0.9992407560348511
S095,269,General Social Studies - Class 10,3,0,69.9,I am confused,NEGATIVE,0.9992051720619202
S095,42,General Social Studies - Class 6,3,1,62.6,Tough but I solved,POSITIVE,0.9913177490234375
S095,238,General Social Studies - Class 10,3,1,55.8,Tough but I solved,POSITIVE,0.9913177490234375
S095,184,General Social Studies - Class 9,3,1,35.5,Tough but I solved,POSITIVE,0.9913177490234375
S095,207,General Social Studies - Class 9,3,0,59.1,Too hard,NEGATIVE,0.9992407560348511
S095,187,General Social Studies - Class 9,3,1,70.9,Tricky but OK,POSITIVE,0.9992111921310425
S095,147,General Social Studies - Class 8,3,1,62.9,Tricky but OK,POSITIVE,0.9992111921310425
S095,221,General Social Studies - Class 9,3,0,64.5,I am confused,NEGATIVE,0.9992051720619202
S095,37,General Social Studies - Class 6,3,0,68.8,Too hard,NEGATIVE,0.9992407560348511
S095,115,General Social Studies - Class 8,3,0,51.0,Too hard,NEGATIVE,0.9992407560348511
S096,4,General Social Studies - Class 6,3,0,60.5,I am confused,NEGATIVE,0.9992051720619202
S096,117,General Social Studies - Class 8,3,0,56.1,Don't understand this topic,NEGATIVE,0.999188244342804
S096,172,General Social Studies - Class 9,2,1,38.3,Tough but I solved,POSITIVE,0.9913177490234375
S096,124,General Social Studies - Class 8,3,0,69.6,Don't understand this topic,NEGATIVE,0.999188244342804
S096,82,General Social Studies - Class 7,3,1,65.9,Tough but I solved,POSITIVE,0.9913177490234375
S096,20,General Social Studies - Class 6,3,0,54.4,I am confused,NEGATIVE,0.9992051720619202
S096,3,General Social Studies - Class 6,2,0,47.7,I am confused,NEGATIVE,0.9992051720619202
S096,276,General Social Studies - Class 10,3,0,64.1,Don't understand this topic,NEGATIVE,0.999188244342804
S096,26,General Social Studies - Class 6,3,0,58.8,I am confused,NEGATIVE,0.9992051720619202
S096,113,General Social Studies - Class 8,3,0,68.8,Don't understand this topic,NEGATIVE,0.999188244342804
S096,53,General Social Studies - Class 6,3,0,47.8,Too hard,NEGATIVE,0.9992407560348511
S096,204,General Social Studies - Class 9,3,0,57.0,Too hard,NEGATIVE,0.9992407560348511
S096,14,General Social Studies - Class 6,3,0,51.1,I am confused,NEGATIVE,0.9992051720619202
S096,241,General Social Studies - Class 10,3,0,70.7,I am confused,NEGATIVE,0.9992051720619202
S096,251,General Social Studies - Class 10,3,0,75.9,I am confused,NEGATIVE,0.9992051720619202
S096,224,General Social Studies - Class 9,3,0,69.8,Don't understand this topic,NEGATIVE,0.999188244342804
S096,202,General Social Studies - Class 9,3,0,44.4,I am confused,NEGATIVE,0.9992051720619202
S096,212,General Social Studies - Class 9,3,1,67.4,Tough but I solved,POSITIVE,0.9913177490234375
S096,152,General Social Studies - Class 8,3,0,61.8,Too hard,NEGATIVE,0.9992407560348511
S096,126,General Social Studies - Class 8,3,0,52.0,I am confused,NEGATIVE,0.9992051720619202
S097,39,General Social Studies - Class 6,3,1,49.6,Tricky but OK,POSITIVE,0.9992111921310425
S097,211,General Social Studies - Class 9,3,0,66.7,I am confused,NEGATIVE,0.9992051720619202
S097,63,General Social Studies - Class 7,3,1,63.3,Tricky but OK,POSITIVE,0.9992111921310425
S097,88,General Social Studies - Class 7,3,1,51.1,Tough but I solved,POSITIVE,0.9913177490234375
S097,162,General Social Studies - Class 8,3,0,54.3,I am confused,NEGATIVE,0.9992051720619202
S097,26,General Social Studies - Class 6,3,0,53.4,Too hard,NEGATIVE,0.9992407560348511
S097,248,General Social Studies - Class 10,3,0,67.3,I am confused,NEGATIVE,0.9992051720619202
S097,65,General Social Studies - Class 7,3,1,77.5,Tough but I solved,POSITIVE,0.9913177490234375
S097,123,General Social Studies - Class 8,3,1,67.5,Tough but I solved,POSITIVE,0.9913177490234375
S097,264,General Social Studies - Class 10,3,1,62.6,Tough but I solved,POSITIVE,0.9913177490234375
S097,85,General Social Studies - Class 7,3,0,69.1,Don't understand this topic,NEGATIVE,0.999188244342804
S097,57,General Social Studies - Class 7,3,1,67.7,Tricky but OK,POSITIVE,0.9992111921310425
S097,220,General Social Studies - Class 9,3,0,52.7,I am confused,NEGATIVE,0.9992051720619202
S097,196,General Social Studies - Class 9,3,0,55.7,Don't understand this topic,NEGATIVE,0.999188244342804
S097,169,General Social Studies - Class 9,3,0,59.6,Too hard,NEGATIVE,0.9992407560348511
S097,105,General Social Studies - Class 7,3,0,45.3,Too hard,NEGATIVE,0.9992407560348511
S097,140,General Social Studies - Class 8,3,0,53.3,I am confused,NEGATIVE,0.9992051720619202
S097,272,General Social Studies - Class 10,3,0,45.9,Too hard,NEGATIVE,0.9992407560348511
S097,49,General Social Studies - Class 6,3,1,59.4,Tough but I solved,POSITIVE,0.9913177490234375
S097,235,General Social Studies - Class 10,3,0,48.3,I am confused,NEGATIVE,0.9992051720619202
S098,104,General Social Studies - Class 7,3,0,57.1,I am confused,NEGATIVE,0.9992051720619202
S098,102,General Social Studies - Class 7,3,0,56.7,Don't understand this topic,NEGATIVE,0.999188244342804
S098,133,General Social Studies - Class 8,3,0,64.5,I am confused,NEGATIVE,0.9992051720619202
S098,262,General Social Studies - Class 10,3,0,62.3,Don't understand this topic,NEGATIVE,0.999188244342804
S098,68,General Social Studies - Class 7,3,1,54.0,Tough but I solved,POSITIVE,0.9913177490234375
S098,50,General Social Studies - Class 6,3,0,58.5,Don't understand this topic,NEGATIVE,0.999188244342804
S098,45,General Social Studies - Class 6,3,0,65.0,Don't understand this topic,NEGATIVE,0.999188244342804
S098,55,General Social Studies - Class 6,3,0,62.8,Too hard,NEGATIVE,0.9992407560348511
S098,264,General Social Studies - Class 10,3,0,72.5,Don't understand this topic,NEGATIVE,0.999188244342804
S098,216,General Social Studies - Class 9,3,0,74.1,I am confused,NEGATIVE,0.9992051720619202
S098,158,General Social Studies - Class 8,3,0,54.8,I am confused,NEGATIVE,0.9992051720619202
S098,98,General Social Studies - Class 7,3,1,52.8,Tricky but OK,POSITIVE,0.9992111921310425
S098,229,General Social Studies - Class 10,3,0,65.3,Too hard,NEGATIVE,0.9992407560348511
S098,140,General Social Studies - Class 8,3,1,44.9,Tough but I solved,POSITIVE,0.9913177490234375
S098,105,General Social Studies - Class 7,3,0,46.8,Don't understand this topic,NEGATIVE,0.999188244342804
S098,161,General Social Studies - Class 8,3,1,45.5,Tricky but OK,POSITIVE,0.9992111921310425
S098,221,General Social Studies - Class 9,3,1,64.9,Tough but I solved,POSITIVE,0.9913177490234375
S098,118,General Social Studies - Class 8,3,0,38.7,Too hard,NEGATIVE,0.9992407560348511
S098,123,General Social Studies - Class 8,3,0,66.5,Don't understand this topic,NEGATIVE,0.999188244342804
S098,226,General Social Studies - Class 10,3,0,67.2,I am confused,NEGATIVE,0.9992051720619202
S099,182,General Social Studies - Class 9,3,0,60.8,Don't understand this topic,NEGATIVE,0.999188244342804
S099,282,General Social Studies - Class 10,3,1,56.2,Tough but I solved,POSITIVE,0.9913177490234375
S099,215,General Social Studies - Class 9,3,0,64.1,Too hard,NEGATIVE,0.9992407560348511
S099,194,General Social Studies - Class 9,3,1,67.3,Tough but I solved,POSITIVE,0.9913177490234375
S099,115,General Social Studies - Class 8,3,1,38.1,Tough but I solved,POSITIVE,0.9913177490234375
S099,92,General Social Studies - Class 7,3,0,53.4,Too hard,NEGATIVE,0.9992407560348511
S099,132,General Social Studies - Class 8,3,0,57.8,Don't understand this topic,NEGATIVE,0.999188244342804
S099,109,General Social Studies - Class 7,1,0,29.9,I should review this,POSITIVE,0.9963124394416809
S099,244,General Social Studies - Class 10,3,0,53.3,Don't understand this topic,NEGATIVE,0.999188244342804
S099,210,General Social Studies - Class 9,3,0,68.8,I am confused,NEGATIVE,0.9992051720619202
S099,146,General Social Studies - Class 8,3,0,55.3,Too hard,NEGATIVE,0.9992407560348511
S099,158,General Social Studies - Class 8,3,0,56.0,Too hard,NEGATIVE,0.9992407560348511
S099,95,General Social Studies - Class 7,3,0,52.9,Don't understand this topic,NEGATIVE,0.999188244342804
S099,43,General Social Studies - Class 6,3,1,58.4,Tricky but OK,POSITIVE,0.9992111921310425
S099,124,General Social Studies - Class 8,3,1,73.3,Tricky but OK,POSITIVE,0.9992111921310425
S099,279,General Social Studies - Class 10,3,0,61.9,Too hard,NEGATIVE,0.9992407560348511
S099,29,General Social Studies - Class 6,3,0,49.6,Don't understand this topic,NEGATIVE,0.999188244342804
S099,106,General Social Studies - Class 7,3,1,57.6,Tricky but OK,POSITIVE,0.9992111921310425
S099,30,General Social Studies - Class 6,3,0,52.1,Too hard,NEGATIVE,0.9992407560348511
S099,147,General Social Studies - Class 8,3,0,39.1,Too hard,NEGATIVE,0.9992407560348511
S100,207,General Social Studies - Class 9,3,1,67.0,Tough but I solved,POSITIVE,0.9913177490234375
S100,41,General Social Studies - Class 6,3,0,64.2,Don't understand this topic,NEGATIVE,0.999188244342804
S100,180,General Social Studies - Class 9,3,1,58.7,Tricky but OK,POSITIVE,0.9992111921310425
S100,11,General Social Studies - Class 6,3,0,59.2,I am confused,NEGATIVE,0.9992051720619202
S100,81,General Social Studies - Class 7,2,0,40.3,I am confused,NEGATIVE,0.9992051720619202
S100,258,General Social Studies - Class 10,3,1,52.0,Tricky but OK,POSITIVE,0.9992111921310425
S100,191,General Social Studies - Class 9,3,0,68.2,I am confused,NEGATIVE,0.9992051720619202
S100,17,General Social Studies - Class 6,3,0,58.7,I am confused,NEGATIVE,0.9992051720619202
S100,131,General Social Studies - Class 8,3,0,78.0,Don't understand this topic,NEGATIVE,0.999188244342804
S100,125,General Social Studies - Class 8,3,0,68.3,Too hard,NEGATIVE,0.9992407560348511
S100,271,General Social Studies - Class 10,3,1,61.0,Tricky but OK,POSITIVE,0.9992111921310425
S100,54,General Social Studies - Class 6,3,0,72.8,Don't understand this topic,NEGATIVE,0.999188244342804
S100,240,General Social Studies - Class 10,3,1,69.1,Tough but I solved,POSITIVE,0.9913177490234375
S100,256,General Social Studies - Class 10,3,1,55.0,Tough but I solved,POSITIVE,0.9913177490234375
S100,21,General Social Studies - Class 6,3,0,50.7,Don't understand this topic,NEGATIVE,0.999188244342804
S100,10,General Social Studies - Class 6,3,1,63.4,Tricky but OK,POSITIVE,0.9992111921310425
S100,120,General Social Studies - Class 8,3,0,49.4,Don't understand this topic,NEGATIVE,0.999188244342804
S100,51,General Social Studies - Class 6,3,0,45.7,Too hard,NEGATIVE,0.9992407560348511
S100,149,General Social Studies - Class 8,3,0,65.6,Don't understand this topic,NEGATIVE,0.999188244342804
S100,55,General Social Studies - Class 6,3,0,58.4,Too hard,NEGATIVE,0.9992407560348511
S101,87,General Social Studies - Class 7,3,0,65.2,I am confused,NEGATIVE,0.9992051720619202
S101,210,General Social Studies - Class 9,3,0,69.2,Too hard,NEGATIVE,0.9992407560348511
S101,30,General Social Studies - Class 6,3,0,61.2,I am confused,NEGATIVE,0.9992051720619202
S101,14,General Social Studies - Class 6,3,0,71.7,I am confused,NEGATIVE,0.9992051720619202
S101,191,General Social Studies - Class 9,3,0,56.3,Too hard,NEGATIVE,0.9992407560348511
S101,73,General Social Studies - Class 7,3,1,48.1,Tough but I solved,POSITIVE,0.9913177490234375
S101,235,General Social Studies - Class 10,3,0,56.3,I am confused,NEGATIVE,0.9992051720619202
S101,276,General Social Studies - Class 10,3,0,66.4,I am confused,NEGATIVE,0.9992051720619202
S101,70,General Social Studies - Class 7,3,0,55.3,Too hard,NEGATIVE,0.9992407560348511
S101,95,General Social Studies - Class 7,3,0,62.3,Don't understand this topic,NEGATIVE,0.999188244342804
S101,72,General Social Studies - Class 7,3,0,54.3,Too hard,NEGATIVE,0.9992407560348511
S101,18,General Social Studies - Class 6,3,0,81.8,Don't understand this topic,NEGATIVE,0.999188244342804
S101,34,General Social Studies - Class 6,3,0,58.5,Don't understand this topic,NEGATIVE,0.999188244342804
S101,94,General Social Studies - Class 7,3,0,53.4,Don't understand this topic,NEGATIVE,0.999188244342804
S101,238,General Social Studies - Class 10,3,1,60.9,Tricky but OK,POSITIVE,0.9992111921310425
S101,80,General Social Studies - Class 7,3,0,77.4,I am confused,NEGATIVE,0.9992051720619202
S101,168,General Social Studies - Class 9,3,1,50.7,Tough but I solved,POSITIVE,0.9913177490234375
S101,225,General Social Studies - Class 9,3,0,52.7,Don't understand this topic,NEGATIVE,0.999188244342804
S101,107,General Social Studies - Class 7,3,0,55.1,Don't understand this topic,NEGATIVE,0.999188244342804
S101,20,General Social Studies - Class 6,3,0,71.0,I am confused,NEGATIVE,0.9992051720619202
S102,118,General Social Studies - Class 8,3,0,64.2,Don't understand this topic,NEGATIVE,0.999188244342804
S102,276,General Social Studies - Class 10,3,0,62.4,I am confused,NEGATIVE,0.9992051720619202
S102,127,General Social Studies - Class 8,3,0,73.5,I am confused,NEGATIVE,0.9992051720619202
S102,29,General Social Studies - Class 6,3,0,67.7,Too hard,NEGATIVE,0.9992407560348511
S102,102,General Social Studies - Class 7,3,0,45.6,Don't understand this topic,NEGATIVE,0.999188244342804
S102,210,General Social Studies - Class 9,3,0,55.2,Don't understand this topic,NEGATIVE,0.999188244342804
S102,93,General Social Studies - Class 7,3,1,55.1,Tricky but OK,POSITIVE,0.9992111921310425
S102,232,General Social Studies - Class 10,3,0,54.8,Don't understand this topic,NEGATIVE,0.999188244342804
S102,194,General Social Studies - Class 9,3,0,65.3,Too hard,NEGATIVE,0.9992407560348511
S102,84,General Social Studies - Class 7,3,1,38.9,Tough but I solved,POSITIVE,0.9913177490234375
S102,106,General Social Studies - Class 7,3,0,56.0,Don't understand this topic,NEGATIVE,0.999188244342804
S102,119,General Social Studies - Class 8,3,0,63.3,I am confused,NEGATIVE,0.9992051720619202
S102,126,General Social Studies - Class 8,3,0,52.4,Too hard,NEGATIVE,0.9992407560348511
S102,258,General Social Studies - Class 10,3,1,67.5,Tough but I solved,POSITIVE,0.9913177490234375
S102,262,General Social Studies - Class 10,3,0,44.9,Don't understand this topic,NEGATIVE,0.999188244342804
S102,214,General Social Studies - Class 9,3,0,45.7,Don't understand this topic,NEGATIVE,0.999188244342804
S102,146,General Social Studies - Class 8,3,0,75.0,Too hard,NEGATIVE,0.9992407560348511
S102,45,General Social Studies - Class 6,3,0,62.6,Don't understand this topic,NEGATIVE,0.999188244342804
S102,81,General Social Studies - Class 7,2,0,39.0,Too hard,NEGATIVE,0.9992407560348511
S102,162,General Social Studies - Class 8,3,0,62.2,Don't understand this topic,NEGATIVE,0.999188244342804
S103,1,General Social Studies - Class 6,3,0,57.3,I am confused,NEGATIVE,0.9992051720619202
S103,171,General Social Studies - Class 9,3,1,57.0,Tricky but OK,POSITIVE,0.9992111921310425
S103,8,General Social Studies - Class 6,3,1,55.5,Tricky but OK,POSITIVE,0.9992111921310425
S103,154,General Social Studies - Class 8,3,0,60.0,Don't understand this topic,NEGATIVE,0.999188244342804
S103,194,General Social Studies - Class 9,3,1,52.3,Tricky but OK,POSITIVE,0.9992111921310425
S103,98,General Social Studies - Class 7,3,0,51.4,Don't understand this topic,NEGATIVE,0.999188244342804
S103,227,General Social Studies - Class 10,3,1,54.2,Tricky but OK,POSITIVE,0.9992111921310425
S103,167,General Social Studies - Class 8,3,1,58.2,Tricky but OK,POSITIVE,0.9992111921310425
S103,113,General Social Studies - Class 8,3,0,58.0,Don't understand this topic,NEGATIVE,0.999188244342804
S103,158,General Social Studies - Class 8,3,0,65.5,Don't understand this topic,NEGATIVE,0.999188244342804
S103,246,General Social Studies - Class 10,3,0,68.6,Don't understand this topic,NEGATIVE,0.999188244342804
S103,76,General Social Studies - Class 7,3,0,69.0,Don't understand this topic,NEGATIVE,0.999188244342804
S103,82,General Social Studies - Class 7,3,0,69.0,I am confused,NEGATIVE,0.9992051720619202
S103,184,General Social Studies - Class 9,3,0,65.4,Too hard,NEGATIVE,0.9992407560348511
S103,44,General Social Studies - Class 6,3,0,54.3,I am confused,NEGATIVE,0.9992051720619202
S103,122,General Social Studies - Class 8,3,0,72.8,Don't understand this topic,NEGATIVE,0.999188244342804
S103,132,General Social Studies - Class 8,3,0,52.8,Don't understand this topic,NEGATIVE,0.999188244342804
S103,156,General Social Studies - Class 8,3,1,53.9,Tricky but OK,POSITIVE,0.9992111921310425
S103,264,General Social Studies - Class 10,3,0,61.7,Don't understand this topic,NEGATIVE,0.999188244342804
S103,241,General Social Studies - Class 10,3,0,68.6,Too hard,NEGATIVE,0.9992407560348511
S104,44,General Social Studies - Class 6,3,0,59.8,I am confused,NEGATIVE,0.9992051720619202
S104,190,General Social Studies - Class 9,3,0,60.3,Don't understand this topic,NEGATIVE,0.999188244342804
S104,196,General Social Studies - Class 9,3,0,56.2,I am confused,NEGATIVE,0.9992051720619202
S104,84,General Social Studies - Class 7,3,0,70.9,Too hard,NEGATIVE,0.9992407560348511
S104,3,General Social Studies - Class 6,2,1,49.9,Tough but I solved,POSITIVE,0.9913177490234375
S104,102,General Social Studies - Class 7,3,0,59.2,Don't understand this topic,NEGATIVE,0.999188244342804
S104,208,General Social Studies - Class 9,3,0,73.5,Don't understand this topic,NEGATIVE,0.999188244342804
S104,179,General Social Studies - Class 9,3,1,46.5,Tough but I solved,POSITIVE,0.9913177490234375
S104,133,General Social Studies - Class 8,3,0,58.6,Don't understand this topic,NEGATIVE,0.999188244342804
S104,117,General Social Studies - Class 8,3,0,63.1,Too hard,NEGATIVE,0.9992407560348511
S104,157,General Social Studies - Class 8,3,0,57.0,I am confused,NEGATIVE,0.9992051720619202
S104,153,General Social Studies - Class 8,2,1,46.0,Tricky but OK,POSITIVE,0.9992111921310425
S104,192,General Social Studies - Class 9,3,0,67.1,Too hard,NEGATIVE,0.9992407560348511
S104,50,General Social Studies - Class 6,3,1,61.6,Tough but I solved,POSITIVE,0.9913177490234375
S104,99,General Social Studies - Class 7,3,0,61.9,Too hard,NEGATIVE,0.9992407560348511
S104,55,General Social Studies - Class 6,3,0,56.2,Too hard,NEGATIVE,0.9992407560348511
S104,151,General Social Studies - Class 8,3,0,49.2,Too hard,NEGATIVE,0.9992407560348511
S104,8,General Social Studies - Class 6,3,0,51.0,Too hard,NEGATIVE,0.9992407560348511
S104,262,General Social Studies - Class 10,3,0,58.0,Too hard,NEGATIVE,0.9992407560348511
S104,69,General Social Studies - Class 7,2,1,57.0,Tough but I solved,POSITIVE,0.9913177490234375
S105,268,General Social Studies - Class 10,3,1,77.8,Tricky but OK,POSITIVE,0.9992111921310425
S105,89,General Social Studies - Class 7,3,0,61.3,Don't understand this topic,NEGATIVE,0.999188244342804
S105,248,General Social Studies - Class 10,3,1,65.7,Tough but I solved,POSITIVE,0.9913177490234375
S105,41,General Social Studies - Class 6,3,1,51.7,Tough but I solved,POSITIVE,0.9913177490234375
S105,8,General Social Studies - Class 6,3,1,63.1,Tough but I solved,POSITIVE,0.9913177490234375
S105,188,General Social Studies - Class 9,3,0,53.4,Don't understand this topic,NEGATIVE,0.999188244342804
S105,87,General Social Studies - Class 7,3,0,68.9,Don't understand this topic,NEGATIVE,0.999188244342804
S105,116,General Social Studies - Class 8,3,0,70.7,I am confused,NEGATIVE,0.9992051720619202
S105,142,General Social Studies - Class 8,2,0,40.8,I am confused,NEGATIVE,0.9992051720619202
S105,278,General Social Studies - Class 10,3,0,54.5,Too hard,NEGATIVE,0.9992407560348511
S105,44,General Social Studies - Class 6,3,0,64.8,Don't understand this topic,NEGATIVE,0.999188244342804
S105,101,General Social Studies - Class 7,3,0,46.3,Too hard,NEGATIVE,0.9992407560348511
S105,259,General Social Studies - Class 10,3,0,70.0,Don't understand this topic,NEGATIVE,0.999188244342804
S105,12,General Social Studies - Class 6,3,0,33.2,Don't understand this topic,NEGATIVE,0.999188244342804
S105,7,General Social Studies - Class 6,3,0,49.3,Too hard,NEGATIVE,0.9992407560348511
S105,185,General Social Studies - Class 9,3,0,51.7,Too hard,NEGATIVE,0.9992407560348511
S105,163,General Social Studies - Class 8,3,1,47.9,Tough but I solved,POSITIVE,0.9913177490234375
S105,143,General Social Studies - Class 8,3,0,64.3,Don't understand this topic,NEGATIVE,0.999188244342804
S105,247,General Social Studies - Class 10,3,1,58.1,Tricky but OK,POSITIVE,0.9992111921310425
S105,177,General Social Studies - Class 9,3,0,61.0,I am confused,NEGATIVE,0.9992051720619202
S106,66,General Social Studies - Class 7,3,0,35.2,Too hard,NEGATIVE,0.9992407560348511
S106,157,General Social Studies - Class 8,3,1,64.0,Tough but I solved,POSITIVE,0.9913177490234375
S106,237,General Social Studies - Class 10,3,0,64.0,I am confused,NEGATIVE,0.9992051720619202
S106,127,General Social Studies - Class 8,3,0,72.2,Too hard,NEGATIVE,0.9992407560348511
S106,165,General Social Studies - Class 8,3,0,62.6,Don't understand this topic,NEGATIVE,0.999188244342804
S106,214,General Social Studies - Class 9,3,1,49.8,Tough but I solved,POSITIVE,0.9913177490234375
S106,226,General Social Studies - Class 10,3,0,65.4,Don't understand this topic,NEGATIVE,0.999188244342804
S106,52,General Social Studies - Class 6,3,0,50.8,Don't understand this topic,NEGATIVE,0.999188244342804
S106,14,General Social Studies - Class 6,3,0,46.5,Don't understand this topic,NEGATIVE,0.999188244342804
S106,145,General Social Studies - Class 8,3,0,56.5,I am confused,NEGATIVE,0.9992051720619202
S106,240,General Social Studies - Class 10,3,0,67.4,Too hard,NEGATIVE,0.9992407560348511
S106,128,General Social Studies - Class 8,3,0,57.6,I am confused,NEGATIVE,0.9992051720619202
S106,151,General Social Studies - Class 8,3,0,52.2,I am confused,NEGATIVE,0.9992051720619202
S106,257,General Social Studies - Class 10,3,0,57.8,Too hard,NEGATIVE,0.9992407560348511
S106,253,General Social Studies - Class 10,3,0,58.5,I am confused,NEGATIVE,0.9992051720619202
S106,215,General Social Studies - Class 9,3,0,62.7,Don't understand this topic,NEGATIVE,0.999188244342804
S106,39,General Social Studies - Class 6,3,0,59.5,Don't understand this topic,NEGATIVE,0.999188244342804
S106,2,General Social Studies - Class 6,3,0,57.7,Don't understand this topic,NEGATIVE,0.999188244342804
S106,180,General Social Studies - Class 9,3,0,53.3,Don't understand this topic,NEGATIVE,0.999188244342804
S106,281,General Social Studies - Class 10,3,0,67.1,Don't understand this topic,NEGATIVE,0.999188244342804
S107,133,General Social Studies - Class 8,3,0,68.5,Too hard,NEGATIVE,0.9992407560348511
S107,171,General Social Studies - Class 9,3,0,69.9,Too hard,NEGATIVE,0.9992407560348511
S107,112,General Social Studies - Class 8,3,0,59.3,I am confused,NEGATIVE,0.9992051720619202
S107,240,General Social Studies - Class 10,3,0,63.6,Don't understand this topic,NEGATIVE,0.999188244342804
S107,117,General Social Studies - Class 8,3,0,43.5,Too hard,NEGATIVE,0.9992407560348511
S107,4,General Social Studies - Class 6,3,1,53.6,Tricky but OK,POSITIVE,0.9992111921310425
S107,142,General Social Studies - Class 8,2,0,57.6,I am confused,NEGATIVE,0.9992051720619202
S107,3,General Social Studies - Class 6,2,1,36.3,Tricky but OK,POSITIVE,0.9992111921310425
S107,73,General Social Studies - Class 7,3,0,66.8,Don't understand this topic,NEGATIVE,0.999188244342804
S107,111,General Social Studies - Class 8,3,0,67.2,Too hard,NEGATIVE,0.9992407560348511
S107,63,General Social Studies - Class 7,3,1,53.9,Tricky but OK,POSITIVE,0.9992111921310425
S107,102,General Social Studies - Class 7,3,0,56.7,Don't understand this topic,NEGATIVE,0.999188244342804
S107,205,General Social Studies - Class 9,3,0,51.7,Don't understand this topic,NEGATIVE,0.999188244342804
S107,135,General Social Studies - Class 8,3,0,69.6,Don't understand this topic,NEGATIVE,0.999188244342804
S107,127,General Social Studies - Class 8,3,0,58.3,Don't understand this topic,NEGATIVE,0.999188244342804
S107,40,General Social Studies - Class 6,3,0,49.3,I am confused,NEGATIVE,0.9992051720619202
S107,139,General Social Studies - Class 8,3,0,60.6,I am confused,NEGATIVE,0.9992051720619202
S107,86,General Social Studies - Class 7,3,0,58.6,Don't understand this topic,NEGATIVE,0.999188244342804
S107,42,General Social Studies - Class 6,3,0,49.8,Too hard,NEGATIVE,0.9992407560348511
S107,105,General Social Studies - Class 7,3,1,54.3,Tricky but OK,POSITIVE,0.9992111921310425
S108,238,General Social Studies - Class 10,3,0,65.6,I am confused,NEGATIVE,0.9992051720619202
S108,268,General Social Studies - Class 10,3,1,70.0,Tricky but OK,POSITIVE,0.9992111921310425
S108,141,General Social Studies - Class 8,3,0,53.7,I am confused,NEGATIVE,0.9992051720619202
S108,267,General Social Studies - Class 10,3,0,59.7,Too hard,NEGATIVE,0.9992407560348511
S108,89,General Social Studies - Class 7,3,0,62.4,Too hard,NEGATIVE,0.9992407560348511
S108,185,General Social Studies - Class 9,3,0,56.1,Don't understand this topic,NEGATIVE,0.999188244342804
S108,278,General Social Studies - Class 10,3,0,71.2,Too hard,NEGATIVE,0.9992407560348511
S108,80,General Social Studies - Class 7,3,0,77.7,Don't understand this topic,NEGATIVE,0.999188244342804
S108,17,General Social Studies - Class 6,3,0,57.1,I am confused,NEGATIVE,0.9992051720619202
S108,128,General Social Studies - Class 8,3,0,56.8,Too hard,NEGATIVE,0.9992407560348511
